WUA,student,session,treatment,player,age,age_cat,education_level,education_level_cat,woman,risk_av,risk_av_cat,beliefs_pre,beliefs_inter,beliefs_post,cause_autority,cause_injustice,cause_file,cause_necesity,cause_other_people,beliefs_pre_cat,beliefs_inter_cat,beliefs_post_cat,round,turn,demand,kept,partner,demand_partner,kept_partner,inspection,fine,finalpayment,NCbinary,NChours,NCpercentual,Exo,Endo,Endo2,EndoB,Endo_past,Endo_past2,Endo_pastB,Exo_accu,Exo_accu_tot,Endo_accu,Endo_accuB,Endo_accu_tot,Endo_accu_totB,Losses_accu,Inspection_past,Fine_past
0,1,3,1,l4i9oxju,21,1,3,1,0,2,2,3,6,7,3,2,4,2,2,1,2,3,2,2,15,12,6,12,13,0,0,9600,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,l4i9oxju,21,1,3,1,0,2,2,3,6,7,3,2,4,2,2,1,2,3,3,2,13,13,6,13,13,0,0,9400,1,1,1,1,1,1,1,1,1,1,0,3,0,0,2,2,400,0,0
0,1,3,1,l4i9oxju,21,1,3,1,0,2,2,3,6,7,3,2,4,2,2,1,2,3,4,1,11,11,3,15,12,0,0,9400,0,-1,-1,-1,0,1,1,1,1,1,3,4,1,1,2,3,600,0,0
0,1,3,1,l4i9oxju,21,1,3,1,0,2,2,3,6,7,3,2,4,2,2,1,2,3,5,2,14,13,8,12,13,0,0,9100,1,1,0.5,2,1,1,1,0,1,1,4,3,2,2,3,4,600,0,0
0,1,3,1,l4i9oxju,21,1,3,1,0,2,2,3,6,7,3,2,4,2,2,1,2,3,6,1,16,15,8,15,12,0,0,9000,1,3,0.75,4,0,1,1,1,1,1,3,5,2,3,3,5,900,0,0
0,1,3,1,l4i9oxju,21,1,3,1,0,2,2,3,6,7,3,2,4,2,2,1,2,3,7,1,14,15,3,16,12,1,150,8850,1,3,1.5,2,0,1,1,0,1,1,5,9,3,4,3,6,1000,0,0
0,1,3,1,l4i9oxju,21,1,3,1,0,2,2,3,6,7,3,2,4,2,2,1,2,3,8,1,12,15,3,17,12,0,0,8850,1,3,3,0,0,1,1,0,1,1,9,11,3,5,3,7,1150,1,1
0,1,3,1,l4i9oxju,21,1,3,1,0,2,2,3,6,7,3,2,4,2,2,1,2,3,9,2,19,16,6,14,14,0,0,7950,1,4,0.571428571428571,7,2,2,1,0,1,1,11,11,3,6,5,8,1150,0,0
0,1,3,1,l4i9oxju,21,1,3,1,0,2,2,3,6,7,3,2,4,2,2,1,2,3,10,1,15,15,3,14,12,0,0,7950,1,3,1,3,0,2,1,2,2,1,11,18,3,7,5,9,2050,0,0
0,1,3,1,l4i9oxju,21,1,3,1,0,2,2,3,6,7,3,2,4,2,2,1,2,3,11,1,18,16,1,16,12,0,0,7750,1,4,0.666666666666667,6,0,2,1,0,2,1,18,21,5,8,5,10,2050,0,0
0,1,3,1,l4i9oxju,21,1,3,1,0,2,2,3,6,7,3,2,4,2,2,1,2,3,12,1,20,17,8,17,12,0,0,7450,1,5,0.625,8,0,2,1,0,2,1,21,27,5,9,5,11,2250,0,0
0,1,3,1,l4i9oxju,21,1,3,1,0,2,2,3,6,7,3,2,4,2,2,1,2,3,13,1,13,14,1,20,12,0,0,7450,1,2,2,1,0,2,1,0,2,1,27,35,5,10,5,12,2550,0,0
0,1,3,1,l4i9oxju,21,1,3,1,0,2,2,3,6,7,3,2,4,2,2,1,2,3,14,1,17,17,5,15,12,1,250,7200,1,5,1,5,0,2,1,0,2,1,35,36,5,11,5,13,2550,0,0
0,1,3,1,l4i9oxju,21,1,3,1,0,2,2,3,6,7,3,2,4,2,2,1,2,3,15,2,16,17,8,18,17,0,0,6300,1,5,1.25,4,5,5,1,0,2,1,36,41,5,12,10,14,2800,1,1
0,1,3,1,6qaxzzrp,27,1,3,1,0,2,2,2,2,2,1,4,5,5,5,1,1,1,1,2,12,12,7,13,12,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,6qaxzzrp,27,1,3,1,0,2,2,2,2,2,1,4,5,5,5,1,1,1,2,2,13,12,3,13,13,1,0,9800,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,6qaxzzrp,27,1,3,1,0,2,2,2,2,2,1,4,5,5,5,1,1,1,3,1,15,15,8,13,12,0,0,9800,1,3,1,3,0,1,1,1,1,1,0,1,0,0,1,2,200,0,0
0,1,3,1,6qaxzzrp,27,1,3,1,0,2,2,2,2,2,1,4,5,5,5,1,1,1,4,2,11,11,1,13,12,0,0,9800,0,-1,-1,-1,0,0,0,0,1,1,1,4,1,1,1,2,200,0,0
0,1,3,1,6qaxzzrp,27,1,3,1,0,2,2,2,2,2,1,4,5,5,5,1,1,1,5,1,14,12,6,15,12,1,0,9600,0,0,0,2,0,0,0,0,0,0,4,3,1,2,1,2,200,0,0
0,1,3,1,6qaxzzrp,27,1,3,1,0,2,2,2,2,2,1,4,5,5,5,1,1,1,6,2,18,12,6,18,15,0,0,8700,0,0,0,6,3,3,1,0,0,0,3,5,1,2,4,3,400,1,0
0,1,3,1,6qaxzzrp,27,1,3,1,0,2,2,2,2,2,1,4,5,5,5,1,1,1,7,2,14,12,7,18,16,0,0,8100,0,0,0,2,4,4,1,3,3,1,5,11,1,2,8,4,1300,0,0
0,1,3,1,6qaxzzrp,27,1,3,1,0,2,2,2,2,2,1,4,5,5,5,1,1,1,8,2,13,13,8,12,12,0,0,8000,1,1,1,1,0,0,0,4,4,1,11,13,4,3,8,4,1900,0,0
0,1,3,1,6qaxzzrp,27,1,3,1,0,2,2,2,2,2,1,4,5,5,5,1,1,1,9,1,16,13,2,14,12,1,50,7650,1,1,0.25,4,0,0,0,0,0,0,13,14,8,4,8,4,2000,0,0
0,1,3,1,6qaxzzrp,27,1,3,1,0,2,2,2,2,2,1,4,5,5,5,1,1,1,10,2,17,12,6,12,12,0,0,7150,0,0,0,5,0,0,0,0,0,0,14,18,8,4,8,4,2350,1,1
0,1,3,1,6qaxzzrp,27,1,3,1,0,2,2,2,2,2,1,4,5,5,5,1,1,1,11,1,20,20,8,16,12,1,400,6750,1,8,1,8,0,0,0,0,0,0,18,23,8,4,8,4,2850,0,0
0,1,3,1,6qaxzzrp,27,1,3,1,0,2,2,2,2,2,1,4,5,5,5,1,1,1,12,1,12,12,7,14,12,0,0,6750,0,0,0,0,0,0,0,0,0,0,23,31,8,4,8,4,3250,1,1
0,1,3,1,6qaxzzrp,27,1,3,1,0,2,2,2,2,2,1,4,5,5,5,1,1,1,13,1,16,15,6,15,12,0,0,6650,1,3,0.75,4,0,0,0,0,0,0,31,31,8,4,8,4,3250,0,0
0,1,3,1,6qaxzzrp,27,1,3,1,0,2,2,2,2,2,1,4,5,5,5,1,1,1,14,2,15,15,4,17,17,0,0,5850,1,3,1,3,5,5,1,0,0,0,31,35,8,4,13,5,3350,0,0
0,1,3,1,6qaxzzrp,27,1,3,1,0,2,2,2,2,2,1,4,5,5,5,1,1,1,15,2,19,16,1,13,13,0,0,5050,1,4,0.571428571428571,7,1,1,1,5,5,1,35,38,8,4,14,6,4150,0,0
0,1,3,1,keuzcds6,21,1,3,1,1,4,1,0,3,7,4,3,5,3,5,1,1,3,1,2,11,11,2,11,12,0,0,10000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,keuzcds6,21,1,3,1,1,4,1,0,3,7,4,3,5,3,5,1,1,3,2,1,12,13,4,15,12,0,0,10000,1,1,1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
0,1,3,1,keuzcds6,21,1,3,1,1,4,1,0,3,7,4,3,5,3,5,1,1,3,3,1,13,13,4,13,12,0,0,10000,1,1,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
0,1,3,1,keuzcds6,21,1,3,1,1,4,1,0,3,7,4,3,5,3,5,1,1,3,4,2,14,14,2,13,14,0,0,9600,1,2,1,2,2,2,1,0,0,0,-1,0,0,0,2,1,0,0,0
0,1,3,1,keuzcds6,21,1,3,1,1,4,1,0,3,7,4,3,5,3,5,1,1,3,5,2,15,15,5,14,12,0,0,9300,1,3,1,3,0,0,0,2,2,1,0,2,0,0,2,1,400,0,0
0,1,3,1,keuzcds6,21,1,3,1,1,4,1,0,3,7,4,3,5,3,5,1,1,3,6,1,18,15,5,18,12,0,0,9000,1,3,0.5,6,0,0,0,0,0,0,2,5,2,1,2,1,700,0,0
0,1,3,1,keuzcds6,21,1,3,1,1,4,1,0,3,7,4,3,5,3,5,1,1,3,7,2,16,16,2,20,20,0,0,7800,1,4,1,4,8,8,1,0,0,0,5,11,2,1,10,2,1000,0,0
0,1,3,1,keuzcds6,21,1,3,1,1,4,1,0,3,7,4,3,5,3,5,1,1,3,8,2,16,12,7,15,14,0,0,7200,0,0,0,4,2,2,1,8,8,1,11,15,2,1,12,3,2200,0,0
0,1,3,1,keuzcds6,21,1,3,1,1,4,1,0,3,7,4,3,5,3,5,1,1,3,9,1,14,14,4,19,12,1,100,7100,1,2,1,2,0,2,1,2,2,1,15,19,10,2,12,4,2800,0,0
0,1,3,1,keuzcds6,21,1,3,1,1,4,1,0,3,7,4,3,5,3,5,1,1,3,10,1,12,12,5,17,12,0,0,7100,0,0,0,0,0,2,1,0,2,1,19,21,12,3,12,5,2900,1,1
0,1,3,1,keuzcds6,21,1,3,1,1,4,1,0,3,7,4,3,5,3,5,1,1,3,11,1,13,13,3,18,12,0,0,7100,1,1,1,1,0,2,1,0,2,1,21,21,12,4,12,6,2900,0,0
0,1,3,1,keuzcds6,21,1,3,1,1,4,1,0,3,7,4,3,5,3,5,1,1,3,12,2,20,12,3,20,20,0,0,5500,0,0,0,8,8,8,1,0,2,1,21,22,12,5,20,7,2900,0,0
0,1,3,1,keuzcds6,21,1,3,1,1,4,1,0,3,7,4,3,5,3,5,1,1,3,13,2,15,14,5,16,15,0,0,4900,1,2,0.666666666666667,3,3,3,1,8,8,1,22,30,12,6,23,8,4500,0,0
0,1,3,1,keuzcds6,21,1,3,1,1,4,1,0,3,7,4,3,5,3,5,1,1,3,14,2,17,17,7,20,16,0,0,4000,1,5,1,5,4,4,1,3,3,1,30,33,20,7,27,9,5100,0,0
0,1,3,1,keuzcds6,21,1,3,1,1,4,1,0,3,7,4,3,5,3,5,1,1,3,15,1,19,14,2,16,12,0,0,3500,1,2,0.285714285714286,7,0,4,1,4,4,1,33,38,23,8,27,10,6000,0,0
0,1,3,1,po1xmivv,21,1,3,1,1,2,2,3,5,5,4,2,5,3,3,1,2,2,1,1,13,12,5,12,12,1,0,9900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,po1xmivv,21,1,3,1,1,2,2,3,5,5,4,2,5,3,3,1,2,2,2,1,12,12,1,12,12,0,0,9900,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,100,0,0
0,1,3,1,po1xmivv,21,1,3,1,1,2,2,3,5,5,4,2,5,3,3,1,2,2,3,1,14,14,2,15,12,0,0,9900,1,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,100,0,0
0,1,3,1,po1xmivv,21,1,3,1,1,2,2,3,5,5,4,2,5,3,3,1,2,2,4,1,11,11,8,11,12,1,0,9900,0,-1,-1,-1,0,0,0,0,0,0,1,3,0,0,0,0,100,0,0
0,1,3,1,po1xmivv,21,1,3,1,1,2,2,3,5,5,4,2,5,3,3,1,2,2,5,1,15,15,3,11,12,0,0,9900,1,3,1,3,0,0,0,0,0,0,3,2,0,0,0,0,100,1,0
0,1,3,1,po1xmivv,21,1,3,1,1,2,2,3,5,5,4,2,5,3,3,1,2,2,6,2,16,16,1,12,12,0,0,9500,1,4,1,4,0,0,0,0,0,0,2,5,0,0,0,0,100,0,0
0,1,3,1,po1xmivv,21,1,3,1,1,2,2,3,5,5,4,2,5,3,3,1,2,2,7,1,18,16,5,14,12,1,200,9100,1,4,0.666666666666667,6,0,0,0,0,0,0,5,9,0,0,0,0,500,0,0
0,1,3,1,po1xmivv,21,1,3,1,1,2,2,3,5,5,4,2,5,3,3,1,2,2,8,1,15,14,6,16,12,0,0,9000,1,2,0.666666666666667,3,0,0,0,0,0,0,9,15,0,0,0,0,900,1,1
0,1,3,1,po1xmivv,21,1,3,1,1,2,2,3,5,5,4,2,5,3,3,1,2,2,9,2,13,13,8,13,13,0,0,8800,1,1,1,1,1,1,1,0,0,0,15,18,0,0,1,1,1000,0,0
0,1,3,1,po1xmivv,21,1,3,1,1,2,2,3,5,5,4,2,5,3,3,1,2,2,10,2,17,16,8,19,18,0,0,7700,1,4,0.8,5,6,6,1,1,1,1,18,19,0,0,7,2,1200,0,0
0,1,3,1,po1xmivv,21,1,3,1,1,2,2,3,5,5,4,2,5,3,3,1,2,2,11,2,19,19,2,12,19,0,0,6300,1,7,1,7,7,7,1,6,6,1,19,24,1,1,14,3,2300,0,0
0,1,3,1,po1xmivv,21,1,3,1,1,2,2,3,5,5,4,2,5,3,3,1,2,2,12,2,14,13,5,12,12,0,0,6100,1,1,0.5,2,0,0,0,7,7,1,24,31,7,2,14,3,3700,0,0
0,1,3,1,po1xmivv,21,1,3,1,1,2,2,3,5,5,4,2,5,3,3,1,2,2,13,1,12,12,3,13,12,1,0,6100,0,0,0,0,0,0,0,0,0,0,31,33,14,3,14,3,3900,0,0
0,1,3,1,po1xmivv,21,1,3,1,1,2,2,3,5,5,4,2,5,3,3,1,2,2,14,1,20,16,6,17,12,1,200,5500,1,4,0.5,8,0,0,0,0,0,0,33,33,14,3,14,3,3900,1,0
0,1,3,1,po1xmivv,21,1,3,1,1,2,2,3,5,5,4,2,5,3,3,1,2,2,15,1,16,14,3,16,12,1,100,5200,1,2,0.5,4,0,0,0,0,0,0,33,41,14,3,14,3,4500,1,1
0,1,3,1,y0430isi,20,1,3,1,1,2,2,4,3,6,4,2,5,2,4,2,1,2,1,1,14,13,3,12,12,0,0,9900,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,y0430isi,20,1,3,1,1,2,2,4,3,6,4,2,5,2,4,2,1,2,2,1,15,14,2,14,12,0,0,9800,1,2,0.666666666666667,3,0,0,0,0,0,0,2,2,0,0,0,0,100,0,0
0,1,3,1,y0430isi,20,1,3,1,1,2,2,4,3,6,4,2,5,2,4,2,1,2,3,2,13,13,5,15,15,1,0,9400,1,1,1,1,3,3,1,0,0,0,2,5,0,0,3,1,200,0,0
0,1,3,1,y0430isi,20,1,3,1,1,2,2,4,3,6,4,2,5,2,4,2,1,2,4,2,11,11,7,11,11,0,0,9400,0,-1,-1,-1,0,0,0,3,3,1,5,6,0,0,3,1,600,1,0
0,1,3,1,y0430isi,20,1,3,1,1,2,2,4,3,6,4,2,5,2,4,2,1,2,5,1,12,13,4,14,12,0,0,9400,1,1,1,0,0,0,0,0,0,0,6,5,3,1,3,1,600,0,0
0,1,3,1,y0430isi,20,1,3,1,1,2,2,4,3,6,4,2,5,2,4,2,1,2,6,2,15,14,4,16,15,0,0,8800,1,2,0.666666666666667,3,3,3,1,0,0,0,5,5,3,1,6,2,600,0,0
0,1,3,1,y0430isi,20,1,3,1,1,2,2,4,3,6,4,2,5,2,4,2,1,2,7,2,16,16,1,15,13,0,0,8300,1,4,1,4,1,1,1,3,3,1,5,8,3,1,7,3,1200,0,0
0,1,3,1,y0430isi,20,1,3,1,1,2,2,4,3,6,4,2,5,2,4,2,1,2,8,1,12,12,5,13,12,0,0,8300,0,0,0,0,0,1,1,1,1,1,8,12,6,2,7,4,1700,0,0
0,1,3,1,y0430isi,20,1,3,1,1,2,2,4,3,6,4,2,5,2,4,2,1,2,9,1,13,13,7,13,12,0,0,8300,1,1,1,1,0,1,1,0,1,1,12,12,7,3,7,5,1700,0,0
0,1,3,1,y0430isi,20,1,3,1,1,2,2,4,3,6,4,2,5,2,4,2,1,2,10,1,19,18,7,17,12,1,300,7900,1,6,0.857142857142857,7,0,1,1,0,1,1,12,13,7,4,7,6,1700,0,0
0,1,3,1,y0430isi,20,1,3,1,1,2,2,4,3,6,4,2,5,2,4,2,1,2,11,2,16,16,5,20,20,0,0,6700,1,4,1,4,8,8,1,0,1,1,13,20,7,5,15,7,2100,1,1
0,1,3,1,y0430isi,20,1,3,1,1,2,2,4,3,6,4,2,5,2,4,2,1,2,12,2,17,17,4,20,17,0,0,5700,1,5,1,5,5,5,1,8,8,1,20,24,7,6,20,8,3300,0,0
0,1,3,1,y0430isi,20,1,3,1,1,2,2,4,3,6,4,2,5,2,4,2,1,2,13,1,14,14,2,13,12,0,0,5700,1,2,1,2,0,5,1,5,5,1,24,29,15,7,20,9,4300,0,0
0,1,3,1,y0430isi,20,1,3,1,1,2,2,4,3,6,4,2,5,2,4,2,1,2,14,2,20,18,3,12,12,1,0,4900,1,6,0.75,8,0,0,0,0,5,1,29,31,20,8,20,9,4300,0,0
0,1,3,1,y0430isi,20,1,3,1,1,2,2,4,3,6,4,2,5,2,4,2,1,2,15,1,18,17,4,16,12,0,0,4800,1,5,0.833333333333333,6,0,0,0,0,0,0,31,39,20,9,20,9,5100,1,0
0,0,4,0,yhcb2fxg,75,2,3,1,1,1,2,6,8,5,4,4,5,4,4,2,3,2,1,2,13,10,14,13,13,0,0,9800,0,-2,-2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,yhcb2fxg,75,2,3,1,1,1,2,6,8,5,4,4,5,4,4,2,3,2,2,1,14,13,14,12,12,0,0,9700,1,1,0.5,2,0,1,1,1,1,1,1,1,1,1,1,1,200,0,0
0,0,4,0,yhcb2fxg,75,2,3,1,1,1,2,6,8,5,4,4,5,4,4,2,3,2,3,2,11,11,2,15,15,0,0,9500,0,-1,-1,-1,3,3,1,0,1,1,1,3,1,1,4,3,300,0,0
0,0,4,0,yhcb2fxg,75,2,3,1,1,1,2,6,8,5,4,4,5,4,4,2,3,2,4,2,15,12,14,11,11,0,0,9300,0,0,0,3,0,0,0,3,3,1,3,2,1,2,4,3,500,0,0
0,0,4,0,yhcb2fxg,75,2,3,1,1,1,2,6,8,5,4,4,5,4,4,2,3,2,5,1,12,12,2,12,12,0,0,9300,0,0,0,0,0,0,0,0,0,0,2,5,4,3,4,3,700,0,0
0,0,4,0,yhcb2fxg,75,2,3,1,1,1,2,6,8,5,4,4,5,4,4,2,3,2,6,2,18,18,9,17,17,0,0,8200,1,6,1,6,5,5,1,0,0,0,5,5,4,3,9,4,700,0,0
0,0,4,0,yhcb2fxg,75,2,3,1,1,1,2,6,8,5,4,4,5,4,4,2,3,2,7,2,14,14,6,20,21,1,0,7100,1,2,1,2,9,9,1,5,5,1,5,11,4,3,18,5,1800,0,0
0,0,4,0,yhcb2fxg,75,2,3,1,1,1,2,6,8,5,4,4,5,4,4,2,3,2,8,2,16,16,18,13,12,1,0,6700,1,4,1,4,0,0,0,9,9,1,11,13,9,4,18,5,2900,1,0
0,0,4,0,yhcb2fxg,75,2,3,1,1,1,2,6,8,5,4,4,5,4,4,2,3,2,9,1,13,13,4,15,12,1,50,6650,1,1,1,1,0,0,0,0,0,0,13,17,18,5,18,5,3300,1,0
0,0,4,0,yhcb2fxg,75,2,3,1,1,1,2,6,8,5,4,4,5,4,4,2,3,2,10,2,17,15,19,16,16,0,0,5750,1,3,0.6,5,4,4,1,0,0,0,17,18,18,5,22,6,3350,1,1
0,0,4,0,yhcb2fxg,75,2,3,1,1,1,2,6,8,5,4,4,5,4,4,2,3,2,11,2,16,16,18,17,12,0,0,5350,1,4,1,4,0,0,0,4,4,1,18,23,18,5,22,6,4250,0,0
0,0,4,0,yhcb2fxg,75,2,3,1,1,1,2,6,8,5,4,4,5,4,4,2,3,2,12,2,12,12,4,16,12,0,0,5350,0,0,0,0,0,0,0,0,0,0,23,27,22,6,22,6,4650,0,0
0,0,4,0,yhcb2fxg,75,2,3,1,1,1,2,6,8,5,4,4,5,4,4,2,3,2,13,1,20,12,4,17,12,0,0,4550,0,0,0,8,0,0,0,0,0,0,27,27,22,6,22,6,4650,0,0
0,0,4,0,yhcb2fxg,75,2,3,1,1,1,2,6,8,5,4,4,5,4,4,2,3,2,14,1,19,15,13,12,12,0,0,4150,1,3,0.428571428571429,7,0,0,0,0,0,0,27,35,22,6,22,6,5450,0,0
0,0,4,0,yhcb2fxg,75,2,3,1,1,1,2,6,8,5,4,4,5,4,4,2,3,2,15,1,15,15,13,16,12,1,150,4000,1,3,1,3,0,0,0,0,0,0,35,42,22,6,22,6,5850,0,0
0,0,4,0,0ywvxm8w,73,2,2,1,1,2,2,6,6,6,1,4,4,2,3,2,2,2,1,1,14,12,8,12,12,0,0,9800,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0ywvxm8w,73,2,2,1,1,2,2,6,6,6,1,4,4,2,3,2,2,2,2,1,11,11,11,14,12,0,0,9800,0,-1,-1,-1,0,0,0,0,0,0,2,2,0,0,0,0,200,0,0
0,0,4,0,0ywvxm8w,73,2,2,1,1,2,2,6,6,6,1,4,4,2,3,2,2,2,3,1,15,15,1,11,12,1,150,9650,1,3,1,3,0,0,0,0,0,0,2,1,0,0,0,0,200,0,0
0,0,4,0,0ywvxm8w,73,2,2,1,1,2,2,6,6,6,1,4,4,2,3,2,2,2,4,2,13,12,18,11,11,0,0,9650,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,350,1,1
0,0,4,0,0ywvxm8w,73,2,2,1,1,2,2,6,6,6,1,4,4,2,3,2,2,2,5,2,12,12,1,12,12,0,0,9650,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,350,0,0
0,0,4,0,0ywvxm8w,73,2,2,1,1,2,2,6,6,6,1,4,4,2,3,2,2,2,6,1,16,16,15,16,12,0,0,9650,1,4,1,4,0,0,0,0,0,0,5,5,0,0,0,0,350,0,0
0,0,4,0,0ywvxm8w,73,2,2,1,1,2,2,6,6,6,1,4,4,2,3,2,2,2,7,2,19,19,12,13,12,0,0,8950,1,7,1,7,0,0,0,0,0,0,5,9,0,0,0,0,350,0,0
0,0,4,0,0ywvxm8w,73,2,2,1,1,2,2,6,6,6,1,4,4,2,3,2,2,2,8,1,12,12,17,19,12,0,0,8950,0,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,1050,0,0
0,0,4,0,0ywvxm8w,73,2,2,1,1,2,2,6,6,6,1,4,4,2,3,2,2,2,9,2,15,12,19,17,17,1,0,8150,0,0,0,3,5,5,1,0,0,0,16,16,0,0,5,1,1050,0,0
0,0,4,0,0ywvxm8w,73,2,2,1,1,2,2,6,6,6,1,4,4,2,3,2,2,2,10,1,13,12,12,19,12,0,0,8050,0,0,0,1,0,5,1,5,5,1,16,19,0,0,5,2,1850,1,0
0,0,4,0,0ywvxm8w,73,2,2,1,1,2,2,6,6,6,1,4,4,2,3,2,2,2,11,1,18,12,19,16,12,0,0,7450,0,0,0,6,0,5,1,0,5,1,19,20,5,1,5,3,1950,0,0
0,0,4,0,0ywvxm8w,73,2,2,1,1,2,2,6,6,6,1,4,4,2,3,2,2,2,12,1,17,8,18,20,12,1,0,6550,0,-4,-0.8,5,0,5,1,0,5,1,20,26,5,2,5,4,2550,0,0
0,0,4,0,0ywvxm8w,73,2,2,1,1,2,2,6,6,6,1,4,4,2,3,2,2,2,13,1,16,8,19,15,12,0,0,5750,0,-4,-1,4,0,5,1,0,5,1,26,31,5,3,5,5,3450,1,0
0,0,4,0,0ywvxm8w,73,2,2,1,1,2,2,6,6,6,1,4,4,2,3,2,2,2,14,2,20,12,12,16,12,0,0,4950,0,0,0,8,0,0,0,0,5,1,31,35,5,4,5,5,4250,0,0
0,0,4,0,0ywvxm8w,73,2,2,1,1,2,2,6,6,6,1,4,4,2,3,2,2,2,15,1,14,10,16,16,12,0,0,4550,0,-2,-1,2,0,0,0,0,0,0,35,43,5,5,5,5,5050,0,0
0,0,4,0,vwm9ncks,72,2,3,1,1,2,2,8,7,5,3,4,4,2,4,3,3,2,1,2,14,14,18,13,12,1,0,9800,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,vwm9ncks,72,2,3,1,1,2,2,8,7,5,3,4,4,2,4,3,3,2,2,2,12,12,10,14,1,0,0,9800,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,200,0,0
0,0,4,0,vwm9ncks,72,2,3,1,1,2,2,8,7,5,3,4,4,2,4,3,3,2,3,1,13,13,16,11,12,0,0,9800,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,200,0,0
0,0,4,0,vwm9ncks,72,2,3,1,1,2,2,8,7,5,3,4,4,2,4,3,3,2,4,2,11,11,10,11,11,0,0,9800,0,-1,-1,-1,0,0,0,0,0,0,2,3,0,0,0,0,200,0,0
0,0,4,0,vwm9ncks,72,2,3,1,1,2,2,8,7,5,3,4,4,2,4,3,3,2,5,2,15,15,10,12,12,0,0,9500,1,3,1,3,0,0,0,0,0,0,3,2,0,0,0,0,200,0,0
0,0,4,0,vwm9ncks,72,2,3,1,1,2,2,8,7,5,3,4,4,2,4,3,3,2,6,2,20,18,17,17,12,0,0,8700,1,6,0.75,8,0,0,0,0,0,0,2,5,0,0,0,0,500,0,0
0,0,4,0,vwm9ncks,72,2,3,1,1,2,2,8,7,5,3,4,4,2,4,3,3,2,7,2,17,18,15,20,20,1,0,7400,1,6,1.2,5,8,8,1,0,0,0,5,13,0,0,8,1,1300,0,0
0,0,4,0,vwm9ncks,72,2,3,1,1,2,2,8,7,5,3,4,4,2,4,3,3,2,8,1,18,18,4,12,12,0,0,7400,1,6,1,6,0,8,1,8,8,1,13,18,0,0,8,2,2600,1,0
0,0,4,0,vwm9ncks,72,2,3,1,1,2,2,8,7,5,3,4,4,2,4,3,3,2,9,2,16,18,12,12,12,0,0,7000,1,6,1.5,4,0,0,0,0,8,1,18,24,8,1,8,2,2600,0,0
0,0,4,0,vwm9ncks,72,2,3,1,1,2,2,8,7,5,3,4,4,2,4,3,3,2,10,1,13,15,7,18,12,0,0,7000,1,3,3,1,0,0,0,0,0,0,24,28,8,2,8,2,3000,0,0
0,0,4,0,vwm9ncks,72,2,3,1,1,2,2,8,7,5,3,4,4,2,4,3,3,2,11,2,12,16,4,19,12,0,0,7000,1,4,4,0,0,0,0,0,0,0,28,29,8,2,8,2,3000,0,0
0,0,4,0,vwm9ncks,72,2,3,1,1,2,2,8,7,5,3,4,4,2,4,3,3,2,12,2,15,18,10,16,16,0,0,6300,1,6,2,3,4,4,1,0,0,0,29,29,8,2,12,3,3000,0,0
0,0,4,0,vwm9ncks,72,2,3,1,1,2,2,8,7,5,3,4,4,2,4,3,3,2,13,2,16,16,17,14,14,0,0,5700,1,4,1,4,2,2,1,4,4,1,29,32,8,2,14,4,3700,0,0
0,0,4,0,vwm9ncks,72,2,3,1,1,2,2,8,7,5,3,4,4,2,4,3,3,2,14,1,19,19,5,16,12,0,0,5700,1,7,1,7,0,2,1,2,2,1,32,36,12,3,14,5,4300,0,0
0,0,4,0,vwm9ncks,72,2,3,1,1,2,2,8,7,5,3,4,4,2,4,3,3,2,15,2,14,16,10,15,15,0,0,5200,1,4,2,2,3,3,1,0,2,1,36,43,14,4,17,6,4300,0,0
0,0,4,0,lv3dx3ja,59,2,3,1,1,5,1,0,5,7,5,5,5,5,5,1,2,3,1,2,14,12,13,11,11,0,0,9900,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,lv3dx3ja,59,2,3,1,1,5,1,0,5,7,5,5,5,5,5,1,2,3,2,2,11,11,8,13,12,0,0,9900,0,-1,-1,-1,0,0,0,0,0,0,2,2,0,0,0,0,100,0,0
