sesion,tto,player,conoc_derechos,derecho,hectareas,edad,escolaridad,genero,risk_av,pre_beliefs_igual,pre_beliefs_menos,pre_beliefs_mas,inter_beliefs_igual,inter_beliefs_menos,inter_beliefs_mas,post_beliefs_igual,post_beliefs_menos,post_beliefs_mas,causa_autoridad,causa_injusticia,causa_multa,causa_necesidad,causa_otros,dif_beliefs_mas,ronda,turno,demanda,kept,deficit,vecino,demanda_vecino,kept_vecino,fiscalizacion,multa,ybinaria,yhoras,yporcentual,Exo,Exo_efectiva,End,Exo_ant,End_ant,Dt2_ant,Exo_acu,Exo_acu_tot,End_acu,End_acu_tot,Perd_acu,demanda_sumada,demanda_diferencia,multa_ronda_anterior
1,0,f6p4nnma,0,NaN,0,2002,3,0,3,2,2,6,7,1,2,2,0,8,3,2,4,2,4,2,11,1,16,16,0,3,17,12,0,0,1,4,1,4,0,0,0,0,0,13,13,11,11,2800,NaN,NaN,0
1,0,f6p4nnma,0,NaN,0,2002,3,0,3,2,2,6,7,1,2,2,0,8,3,2,4,2,4,2,12,1,15,15,0,15,14,12,1,150,1,3,1,3,0,0,0,0,0,13,13,11,11,2800,NaN,NaN,0
1,0,f6p4nnma,0,NaN,0,2002,3,0,3,2,2,6,7,1,2,2,0,8,3,2,4,2,4,2,13,2,19,19,11,17,16,16,0,0,1,7,1,7,7,4,0,0,0,13,13,11,11,2950,NaN,NaN,1
1,0,f6p4nnma,0,NaN,0,2002,3,0,3,2,2,6,7,1,2,2,0,8,3,2,4,2,4,2,14,1,13,13,0,10,20,12,0,0,1,1,1,1,0,0,7,4,1,13,20,11,15,4050,NaN,NaN,0
1,0,f6p4nnma,0,NaN,0,2002,3,0,3,2,2,6,7,1,2,2,0,8,3,2,4,2,4,2,15,2,17,14,13,3,20,20,0,0,1,2,0.4,5,5,8,0,0,0,20,20,15,15,4050,NaN,NaN,0
1,0,u85452r1,0,NaN,0,1999,4,1,3,6,2,2,2,1,7,8,0,2,5,3,2,3,2,0,1,1,14,12,2,16,13,12,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,NaN,NaN,0
1,0,u85452r1,0,NaN,0,1999,4,1,3,6,2,2,2,1,7,8,0,2,5,3,2,3,2,0,2,1,15,12,3,20,11,12,0,0,0,0,0,3,3,0,2,0,0,0,2,0,0,200,NaN,NaN,0
1,0,u85452r1,0,NaN,0,1999,4,1,3,6,2,2,2,1,7,8,0,2,5,3,2,3,2,0,3,1,13,13,0,1,15,12,0,0,1,1,1,1,0,0,3,0,0,2,5,0,0,500,NaN,NaN,0
1,0,u85452r1,0,NaN,0,1999,4,1,3,6,2,2,2,1,7,8,0,2,5,3,2,3,2,0,4,1,12,12,0,11,15,12,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,500,NaN,NaN,0
1,0,u85452r1,0,NaN,0,1999,4,1,3,6,2,2,2,1,7,8,0,2,5,3,2,3,2,0,5,1,11,11,0,20,14,12,0,0,0,-1,-1,-1,0,0,0,0,0,5,5,0,0,500,NaN,NaN,0
1,0,u85452r1,0,NaN,0,1999,4,1,3,6,2,2,2,1,7,8,0,2,5,3,2,3,2,0,6,1,16,16,0,8,18,12,0,0,1,4,1,4,0,0,0,0,0,5,5,0,0,500,NaN,NaN,0
1,0,u85452r1,0,NaN,0,1999,4,1,3,6,2,2,2,1,7,8,0,2,5,3,2,3,2,0,7,2,19,19,10,21,16,15,0,0,1,7,1,7,7,3,0,0,0,5,5,0,0,500,NaN,NaN,0
1,0,u85452r1,0,NaN,0,1999,4,1,3,6,2,2,2,1,7,8,0,2,5,3,2,3,2,0,8,1,13,13,0,16,16,12,0,0,1,1,1,1,0,0,7,3,1,5,12,0,3,1500,NaN,NaN,0
1,0,u85452r1,0,NaN,0,1999,4,1,3,6,2,2,2,1,7,8,0,2,5,3,2,3,2,0,9,1,20,20,0,18,18,12,1,400,1,8,1,8,0,0,0,0,0,12,12,3,3,1500,NaN,NaN,0
1,0,u85452r1,0,NaN,0,1999,4,1,3,6,2,2,2,1,7,8,0,2,5,3,2,3,2,0,10,2,14,14,3,18,15,13,0,0,1,2,1,2,2,1,0,0,0,12,12,3,3,1900,NaN,NaN,1
1,0,u85452r1,0,NaN,0,1999,4,1,3,6,2,2,2,1,7,8,0,2,5,3,2,3,2,0,11,1,15,15,0,18,13,12,0,0,1,3,1,3,0,0,2,1,1,12,14,3,4,2200,NaN,NaN,0
1,0,u85452r1,0,NaN,0,1999,4,1,3,6,2,2,2,1,7,8,0,2,5,3,2,3,2,0,12,1,17,17,0,5,19,12,0,0,1,5,1,5,0,0,0,0,0,14,14,4,4,2200,NaN,NaN,0
1,0,u85452r1,0,NaN,0,1999,4,1,3,6,2,2,2,1,7,8,0,2,5,3,2,3,2,0,13,2,16,16,7,13,15,15,0,0,1,4,1,4,4,3,0,0,0,14,14,4,4,2200,NaN,NaN,0
1,0,u85452r1,0,NaN,0,1999,4,1,3,6,2,2,2,1,7,8,0,2,5,3,2,3,2,0,14,1,12,12,0,16,12,12,0,0,0,0,0,0,0,0,4,3,1,14,18,4,7,2900,NaN,NaN,0
1,0,u85452r1,0,NaN,0,1999,4,1,3,6,2,2,2,1,7,8,0,2,5,3,2,3,2,0,15,2,18,18,12,12,18,18,0,0,1,6,1,6,6,6,0,0,0,18,18,7,7,2900,NaN,NaN,0
1,0,8sv0q9hr,0,NaN,0,1999,4,0,3,1,6,3,2,4,4,2,3,5,5,4,5,2,4,2,1,1,12,4,8,8,12,12,0,0,0,-8,-8,0,8,0,0,0,0,0,0,0,0,0,NaN,NaN,0
1,0,8sv0q9hr,0,NaN,0,1999,4,0,3,1,6,3,2,4,4,2,3,5,5,4,5,2,4,2,2,1,14,8,6,3,13,12,1,0,0,-4,-2,2,6,0,8,0,0,0,8,0,0,800,NaN,NaN,0
1,0,8sv0q9hr,0,NaN,0,1999,4,0,3,1,6,3,2,4,4,2,3,5,5,4,5,2,4,2,3,1,11,9,2,17,14,12,0,0,0,-3,-3,-1,2,0,6,0,0,8,14,0,0,1400,NaN,NaN,0
1,0,8sv0q9hr,0,NaN,0,1999,4,0,3,1,6,3,2,4,4,2,3,5,5,4,5,2,4,2,4,2,13,13,0,5,13,7,0,0,1,1,1,1,1,0,2,0,0,14,16,0,0,1600,NaN,NaN,0
1,0,8sv0q9hr,0,NaN,0,1999,4,0,3,1,6,3,2,4,4,2,3,5,5,4,5,2,4,2,5,2,15,12,0,5,15,8,0,0,0,0,0,3,3,0,1,0,1,16,17,0,0,1600,NaN,NaN,0
1,0,8sv0q9hr,0,NaN,0,1999,4,0,3,1,6,3,2,4,4,2,3,5,5,4,5,2,4,2,6,1,19,14,5,16,20,12,0,0,1,2,0.285714285714286,7,5,0,3,0,1,17,20,0,0,1600,NaN,NaN,0
1,0,8sv0q9hr,0,NaN,0,1999,4,0,3,1,6,3,2,4,4,2,3,5,5,4,5,2,4,2,7,1,13,14,0,14,20,12,1,100,1,2,2,1,-1,0,5,0,0,20,25,0,0,2100,NaN,NaN,0
1,0,8sv0q9hr,0,NaN,0,1999,4,0,3,1,6,3,2,4,4,2,3,5,5,4,5,2,4,2,8,1,17,17,0,1,14,12,0,0,1,5,1,5,0,0,-1,0,0,25,24,0,0,2200,NaN,NaN,1
1,0,8sv0q9hr,0,NaN,0,1999,4,0,3,1,6,3,2,4,4,2,3,5,5,4,5,2,4,2,9,1,16,14,2,17,19,12,0,0,1,2,0.5,4,2,0,0,0,0,24,24,0,0,2200,NaN,NaN,0
1,0,8sv0q9hr,0,NaN,0,1999,4,0,3,1,6,3,2,4,4,2,3,5,5,4,5,2,4,2,10,1,15,15,0,5,15,12,1,150,1,3,1,3,0,0,2,0,0,24,26,0,0,2400,NaN,NaN,0
1,0,8sv0q9hr,0,NaN,0,1999,4,0,3,1,6,3,2,4,4,2,3,5,5,4,5,2,4,2,11,2,16,14,4,5,17,12,0,0,1,2,0.5,4,4,0,0,0,0,26,26,0,0,2550,NaN,NaN,1
1,0,8sv0q9hr,0,NaN,0,1999,4,0,3,1,6,3,2,4,4,2,3,5,5,4,5,2,4,2,12,1,18,18,0,21,17,12,0,0,1,6,1,6,0,0,4,0,1,26,30,0,0,2950,NaN,NaN,0
1,0,8sv0q9hr,0,NaN,0,1999,4,0,3,1,6,3,2,4,4,2,3,5,5,4,5,2,4,2,13,1,12,12,0,1,18,12,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,2950,NaN,NaN,0
1,0,8sv0q9hr,0,NaN,0,1999,4,0,3,1,6,3,2,4,4,2,3,5,5,4,5,2,4,2,14,2,20,16,9,8,13,13,0,0,1,4,0.5,8,8,1,0,0,0,30,30,0,0,2950,NaN,NaN,0
1,0,8sv0q9hr,0,NaN,0,1999,4,0,3,1,6,3,2,4,4,2,3,5,5,4,5,2,4,2,15,1,14,14,0,11,13,12,0,0,1,2,1,2,0,0,8,1,1,30,38,0,1,3850,NaN,NaN,0
1,0,zfneq00t,0,NaN,0,1999,4,0,4,0,5,5,4,3,3,2,4,4,5,5,5,5,5,-1,1,1,12,12,0,5,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0
1,0,zfneq00t,0,NaN,0,1999,4,0,4,0,5,5,4,3,3,2,4,4,5,5,5,5,5,-1,2,1,11,11,0,4,14,12,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0
1,0,zfneq00t,0,NaN,0,1999,4,0,4,0,5,5,4,3,3,2,4,4,5,5,5,5,5,-1,3,1,14,12,2,21,12,12,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,NaN,NaN,0
1,0,zfneq00t,0,NaN,0,1999,4,0,4,0,5,5,4,3,3,2,4,4,5,5,5,5,5,-1,4,2,15,14,3,9,12,12,1,0,1,2,0.666666666666667,3,3,0,2,0,0,0,2,0,0,200,NaN,NaN,0
1,0,zfneq00t,0,NaN,0,1999,4,0,4,0,5,5,4,3,3,2,4,4,5,5,5,5,5,-1,5,2,13,12,1,13,12,12,1,0,0,0,0,1,1,0,3,0,1,2,5,0,0,500,NaN,NaN,0
1,0,zfneq00t,0,NaN,0,1999,4,0,4,0,5,5,4,3,3,2,4,4,5,5,5,5,5,-1,6,1,19,12,7,7,16,12,0,0,0,0,0,7,7,0,1,0,1,5,6,0,0,600,NaN,NaN,0
1,0,zfneq00t,0,NaN,0,1999,4,0,4,0,5,5,4,3,3,2,4,4,5,5,5,5,5,-1,7,1,18,12,6,15,20,12,1,0,0,0,0,6,6,0,7,0,0,6,13,0,0,1300,NaN,NaN,0
1,0,zfneq00t,0,NaN,0,1999,4,0,4,0,5,5,4,3,3,2,4,4,5,5,5,5,5,-1,8,2,20,12,12,13,16,16,0,0,0,0,0,8,8,4,6,0,0,13,19,0,0,1900,NaN,NaN,0
1,0,zfneq00t,0,NaN,0,1999,4,0,4,0,5,5,4,3,3,2,4,4,5,5,5,5,5,-1,9,1,17,12,5,7,12,12,0,0,0,0,0,5,5,0,8,4,1,19,27,0,4,3100,NaN,NaN,0
1,0,zfneq00t,0,NaN,0,1999,4,0,4,0,5,5,4,3,3,2,4,4,5,5,5,5,5,-1,10,2,14,12,4,8,14,14,0,0,0,0,0,2,2,2,5,0,0,27,32,4,4,3600,NaN,NaN,0
1,0,zfneq00t,0,NaN,0,1999,4,0,4,0,5,5,4,3,3,2,4,4,5,5,5,5,5,-1,11,2,15,12,6,1,15,15,0,0,0,0,0,3,3,3,2,2,1,32,34,4,6,4000,NaN,NaN,0
1,0,zfneq00t,0,NaN,0,1999,4,0,4,0,5,5,4,3,3,2,4,4,5,5,5,5,5,-1,12,2,16,12,7,2,19,15,0,0,0,0,0,4,4,3,3,3,1,34,37,6,9,4600,NaN,NaN,0
1,0,zfneq00t,0,NaN,0,1999,4,0,4,0,5,5,4,3,3,2,4,4,5,5,5,5,5,-1,13,1,12,12,0,5,14,12,0,0,0,0,0,0,0,0,4,3,1,37,41,9,12,5300,NaN,NaN,0
1,0,zfneq00t,0,NaN,0,1999,4,0,4,0,5,5,4,3,3,2,4,4,5,5,5,5,5,-1,14,2,16,12,8,3,16,16,1,0,0,0,0,4,4,4,0,0,0,41,41,12,12,5300,NaN,NaN,0
1,0,zfneq00t,0,NaN,0,1999,4,0,4,0,5,5,4,3,3,2,4,4,5,5,5,5,5,-1,15,2,13,12,3,10,14,14,1,0,0,0,0,1,1,2,4,4,1,41,45,12,16,6100,NaN,NaN,0
1,0,85bpfchc,0,NaN,0,2004,3,1,2,3,6,1,2,4,4,3,3,4,4,2,4,2,4,3,1,1,15,12,3,6,15,12,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,NaN,NaN,0
1,0,85bpfchc,0,NaN,0,2004,3,1,2,3,6,1,2,4,4,3,3,4,4,2,4,2,4,3,2,1,13,13,0,6,13,12,0,0,1,1,1,1,0,0,3,0,0,0,3,0,0,300,NaN,NaN,0
1,0,85bpfchc,0,NaN,0,2004,3,1,2,3,6,1,2,4,4,3,3,4,4,2,4,2,4,3,3,1,11,11,0,6,11,12,0,0,0,-1,-1,-1,0,0,0,0,0,3,3,0,0,300,NaN,NaN,0
1,0,85bpfchc,0,NaN,0,2004,3,1,2,3,6,1,2,4,4,3,3,4,4,2,4,2,4,3,4,2,12,12,0,1,12,11,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,300,NaN,NaN,0
1,0,85bpfchc,0,NaN,0,2004,3,1,2,3,6,1,2,4,4,3,3,4,4,2,4,2,4,3,5,1,14,14,0,21,14,12,0,0,1,2,1,2,0,0,0,0,1,3,3,0,0,300,NaN,NaN,0
1,0,85bpfchc,0,NaN,0,2004,3,1,2,3,6,1,2,4,4,3,3,4,4,2,4,2,4,3,6,2,20,20,14,17,18,18,0,0,1,8,1,8,8,6,0,0,0,3,3,0,0,300,NaN,NaN,0
1,0,85bpfchc,0,NaN,0,2004,3,1,2,3,6,1,2,4,4,3,3,4,4,2,4,2,4,3,7,2,14,14,2,4,16,12,0,0,1,2,1,2,2,0,8,6,1,3,11,0,6,1700,NaN,NaN,0
1,0,85bpfchc,0,NaN,0,2004,3,1,2,3,6,1,2,4,4,3,3,4,4,2,4,2,4,3,8,2,16,16,6,19,14,14,0,0,1,4,1,4,4,2,2,0,1,11,13,6,6,1900,NaN,NaN,0
1,0,85bpfchc,0,NaN,0,2004,3,1,2,3,6,1,2,4,4,3,3,4,4,2,4,2,4,3,9,2,13,12,2,3,13,13,1,0,0,0,0,1,1,1,4,2,1,13,17,6,8,2500,NaN,NaN,0
1,0,85bpfchc,0,NaN,0,2004,3,1,2,3,6,1,2,4,4,3,3,4,4,2,4,2,4,3,10,1,12,12,0,17,12,12,0,0,0,0,0,0,0,0,1,1,1,17,18,8,9,2700,NaN,NaN,0
1,0,85bpfchc,0,NaN,0,2004,3,1,2,3,6,1,2,4,4,3,3,4,4,2,4,2,4,3,11,2,17,17,1,16,16,8,0,0,1,5,1,5,5,0,0,0,0,18,18,9,9,2700,NaN,NaN,0
1,0,85bpfchc,0,NaN,0,2004,3,1,2,3,6,1,2,4,4,3,3,4,4,2,4,2,4,3,12,1,15,15,0,17,13,12,0,0,1,3,1,3,0,0,5,0,1,18,23,9,9,2800,NaN,NaN,0
1,0,85bpfchc,0,NaN,0,2004,3,1,2,3,6,1,2,4,4,3,3,4,4,2,4,2,4,3,13,1,16,16,0,20,18,12,0,0,1,4,1,4,0,0,0,0,0,23,23,9,9,2800,NaN,NaN,0
1,0,85bpfchc,0,NaN,0,2004,3,1,2,3,6,1,2,4,4,3,3,4,4,2,4,2,4,3,14,2,19,19,7,14,14,12,0,0,1,7,1,7,7,0,0,0,0,23,23,9,9,2800,NaN,NaN,0
1,0,85bpfchc,0,NaN,0,2004,3,1,2,3,6,1,2,4,4,3,3,4,4,2,4,2,4,3,15,1,18,18,0,9,18,12,0,0,1,6,1,6,0,0,7,0,1,23,30,9,9,3500,NaN,NaN,0
1,0,ztsach6c,0,NaN,0,2003,3,1,2,2,4,4,5,2,3,2,0,8,1,1,1,1,1,4,1,1,13,12,1,2,15,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,0
1,0,ztsach6c,0,NaN,0,2003,3,1,2,2,4,4,5,2,3,2,0,8,1,1,1,1,1,4,2,2,14,14,0,15,13,10,0,0,1,2,1,2,2,0,1,0,0,0,1,0,0,100,NaN,NaN,0
1,0,ztsach6c,0,NaN,0,2003,3,1,2,2,4,4,5,2,3,2,0,8,1,1,1,1,1,4,3,1,15,15,0,5,14,12,0,0,1,3,1,3,0,0,2,0,1,1,3,0,0,100,NaN,NaN,0
1,0,ztsach6c,0,NaN,0,2003,3,1,2,2,4,4,5,2,3,2,0,8,1,1,1,1,1,4,4,2,11,11,2,21,15,15,0,0,0,-1,-1,-1,-1,3,0,0,0,3,3,0,0,100,NaN,NaN,0
1,0,ztsach6c,0,NaN,0,2003,3,1,2,2,4,4,5,2,3,2,0,8,1,1,1,1,1,4,5,1,12,12,0,11,13,12,0,0,0,0,0,0,0,0,-1,3,1,3,2,0,3,300,NaN,NaN,0
1,0,ztsach6c,0,NaN,0,2003,3,1,2,2,4,4,5,2,3,2,0,8,1,1,1,1,1,4,6,2,12,12,1,15,13,13,1,0,0,0,0,0,0,1,0,0,0,2,2,3,3,300,NaN,NaN,0
1,0,ztsach6c,0,NaN,0,2003,3,1,2,2,4,4,5,2,3,2,0,8,1,1,1,1,1,4,7,1,20,20,0,18,12,12,1,400,1,8,1,8,0,0,0,1,1,2,2,3,4,400,NaN,NaN,0
1,0,ztsach6c,0,NaN,0,2003,3,1,2,2,4,4,5,2,3,2,0,8,1,1,1,1,1,4,8,1,16,16,0,11,20,12,0,0,1,4,1,4,0,0,0,0,0,2,2,4,4,800,NaN,NaN,1
1,0,ztsach6c,0,NaN,0,2003,3,1,2,2,4,4,5,2,3,2,0,8,1,1,1,1,1,4,9,1,19,19,0,8,16,12,0,0,1,7,1,7,0,0,0,0,0,2,2,4,4,800,NaN,NaN,0
1,0,ztsach6c,0,NaN,0,2003,3,1,2,2,4,4,5,2,3,2,0,8,1,1,1,1,1,4,10,1,16,16,0,7,15,12,0,0,1,4,1,4,0,0,0,0,0,2,2,4,4,800,NaN,NaN,0
1,0,ztsach6c,0,NaN,0,2003,3,1,2,2,4,4,5,2,3,2,0,8,1,1,1,1,1,4,11,1,14,14,0,2,13,12,0,0,1,2,1,2,0,0,0,0,0,2,2,4,4,800,NaN,NaN,0
1,0,ztsach6c,0,NaN,0,2003,3,1,2,2,4,4,5,2,3,2,0,8,1,1,1,1,1,4,12,2,13,13,7,19,18,18,0,0,1,1,1,1,1,6,0,0,0,2,2,4,4,800,NaN,NaN,0
1,0,ztsach6c,0,NaN,0,2003,3,1,2,2,4,4,5,2,3,2,0,8,1,1,1,1,1,4,13,1,15,15,0,9,16,12,0,0,1,3,1,3,0,0,1,6,1,2,3,4,10,1500,NaN,NaN,0
1,0,ztsach6c,0,NaN,0,2003,3,1,2,2,4,4,5,2,3,2,0,8,1,1,1,1,1,4,14,2,18,18,11,18,17,17,1,0,1,6,1,6,6,5,0,0,0,3,3,10,10,1500,NaN,NaN,0
1,0,ztsach6c,0,NaN,0,2003,3,1,2,2,4,4,5,2,3,2,0,8,1,1,1,1,1,4,15,2,17,17,13,3,20,20,0,0,1,5,1,5,5,8,6,5,1,3,9,10,15,2600,NaN,NaN,0
1,0,ig4wadjz,0,NaN,0,2003,3,1,2,6,3,1,4,3,3,2,3,5,4,5,3,3,5,4,1,1,14,14,0,19,14,12,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0
1,0,ig4wadjz,0,NaN,0,2003,3,1,2,6,3,1,4,3,3,2,3,5,4,5,3,3,5,4,2,2,15,15,6,16,15,15,0,0,1,3,1,3,3,3,0,0,0,0,0,0,0,0,NaN,NaN,0
1,0,ig4wadjz,0,NaN,0,2003,3,1,2,6,3,1,4,3,3,2,3,5,4,5,3,3,5,4,3,2,13,12,2,20,13,13,1,0,0,0,0,1,1,1,3,3,1,0,3,0,3,600,NaN,NaN,0
1,0,ig4wadjz,0,NaN,0,2003,3,1,2,6,3,1,4,3,3,2,3,5,4,5,3,3,5,4,4,1,11,11,0,20,15,12,0,0,0,-1,-1,-1,0,0,1,1,1,3,4,3,4,800,NaN,NaN,0
1,0,ig4wadjz,0,NaN,0,2003,3,1,2,6,3,1,4,3,3,2,3,5,4,5,3,3,5,4,5,2,12,12,3,18,15,15,0,0,0,0,0,0,0,3,0,0,0,4,4,4,4,800,NaN,NaN,0
1,0,ig4wadjz,0,NaN,0,2003,3,1,2,6,3,1,4,3,3,2,3,5,4,5,3,3,5,4,6,2,16,14,0,4,14,8,1,0,1,2,0.5,4,4,0,0,3,1,4,4,4,7,1100,NaN,NaN,0
1,0,ig4wadjz,0,NaN,0,2003,3,1,2,6,3,1,4,3,3,2,3,5,4,5,3,3,5,4,7,2,20,18,10,10,13,14,1,0,1,6,0.75,8,8,2,4,0,1,4,8,7,7,1100,NaN,NaN,0
1,0,ig4wadjz,0,NaN,0,2003,3,1,2,6,3,1,4,3,3,2,3,5,4,5,3,3,5,4,8,2,19,19,15,17,20,20,1,0,1,7,1,7,7,8,8,2,1,8,16,7,9,2100,NaN,NaN,0
1,0,ig4wadjz,0,NaN,0,2003,3,1,2,6,3,1,4,3,3,2,3,5,4,5,3,3,5,4,9,1,12,12,0,5,13,12,1,0,0,0,0,0,0,0,7,8,1,16,23,9,17,3600,NaN,NaN,0
1,0,ig4wadjz,0,NaN,0,2003,3,1,2,6,3,1,4,3,3,2,3,5,4,5,3,3,5,4,10,1,18,18,0,3,15,12,1,300,1,6,1,6,0,0,0,0,0,23,23,17,17,3600,NaN,NaN,0
1,0,ig4wadjz,0,NaN,0,2003,3,1,2,6,3,1,4,3,3,2,3,5,4,5,3,3,5,4,11,1,16,13,3,15,17,12,0,0,1,1,0.25,4,3,0,0,0,0,23,23,17,17,3900,NaN,NaN,1
1,0,ig4wadjz,0,NaN,0,2003,3,1,2,6,3,1,4,3,3,2,3,5,4,5,3,3,5,4,12,1,17,15,2,1,16,12,1,150,1,3,0.6,5,2,0,3,0,0,23,26,17,17,4200,NaN,NaN,0
1,0,ig4wadjz,0,NaN,0,2003,3,1,2,6,3,1,4,3,3,2,3,5,4,5,3,3,5,4,13,1,13,12,1,3,12,12,1,0,0,0,0,1,1,0,2,0,0,26,28,17,17,4550,NaN,NaN,1
1,0,ig4wadjz,0,NaN,0,2003,3,1,2,6,3,1,4,3,3,2,3,5,4,5,3,3,5,4,14,1,14,12,2,12,19,12,0,0,0,0,0,2,2,0,1,0,0,28,29,17,17,4650,NaN,NaN,0
1,0,ig4wadjz,0,NaN,0,2003,3,1,2,6,3,1,4,3,3,2,3,5,4,5,3,3,5,4,15,1,15,12,3,18,16,12,0,0,0,0,0,3,3,0,2,0,0,29,31,17,17,4850,NaN,NaN,0
1,0,atv1ny22,0,NaN,0,2005,3,1,2,6,3,1,2,1,7,3,0,7,2,2,3,2,2,6,1,1,15,8,7,4,11,12,1,0,0,-4,-1.33333333333333,3,7,0,0,0,0,0,0,0,0,0,NaN,NaN,0
1,0,atv1ny22,0,NaN,0,2005,3,1,2,6,3,1,2,1,7,3,0,7,2,2,3,2,2,6,2,1,13,10,3,13,14,12,0,0,0,-2,-2,1,3,0,7,0,0,0,7,0,0,700,NaN,NaN,0
1,0,atv1ny22,0,NaN,0,2005,3,1,2,6,3,1,2,1,7,3,0,7,2,2,3,2,2,6,3,1,11,11,0,16,14,12,0,0,0,-1,-1,-1,0,0,3,0,0,7,10,0,0,1000,NaN,NaN,0
1,0,atv1ny22,0,NaN,0,2005,3,1,2,6,3,1,2,1,7,3,0,7,2,2,3,2,2,6,4,1,12,12,0,19,15,12,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,1000,NaN,NaN,0
1,0,atv1ny22,0,NaN,0,2005,3,1,2,6,3,1,2,1,7,3,0,7,2,2,3,2,2,6,5,1,14,12,2,19,13,12,0,0,0,0,0,2,2,0,0,0,0,10,10,0,0,1000,NaN,NaN,0
1,0,atv1ny22,0,NaN,0,2005,3,1,2,6,3,1,2,1,7,3,0,7,2,2,3,2,2,6,6,1,13,13,0,13,12,12,1,50,1,1,1,1,0,0,2,0,0,10,12,0,0,1200,NaN,NaN,0
1,0,atv1ny22,0,NaN,0,2005,3,1,2,6,3,1,2,1,7,3,0,7,2,2,3,2,2,6,7,2,20,12,8,11,18,12,0,0,0,0,0,8,8,0,0,0,0,12,12,0,0,1250,NaN,NaN,1
1,0,atv1ny22,0,NaN,0,2005,3,1,2,6,3,1,2,1,7,3,0,7,2,2,3,2,2,6,8,1,16,12,4,18,16,12,0,0,0,0,0,4,4,0,8,0,1,12,20,0,0,2050,NaN,NaN,0
1,0,atv1ny22,0,NaN,0,2005,3,1,2,6,3,1,2,1,7,3,0,7,2,2,3,2,2,6,9,1,12,12,0,21,18,12,0,0,0,0,0,0,0,0,4,0,0,20,24,0,0,2450,NaN,NaN,0
1,0,atv1ny22,0,NaN,0,2005,3,1,2,6,3,1,2,1,7,3,0,7,2,2,3,2,2,6,10,1,18,12,6,19,17,12,0,0,0,0,0,6,6,0,0,0,0,24,24,0,0,2450,NaN,NaN,0
1,0,atv1ny22,0,NaN,0,2005,3,1,2,6,3,1,2,1,7,3,0,7,2,2,3,2,2,6,11,2,17,17,6,14,16,13,0,0,1,5,1,5,5,1,6,0,0,24,30,0,0,3050,NaN,NaN,0
1,0,atv1ny22,0,NaN,0,2005,3,1,2,6,3,1,2,1,7,3,0,7,2,2,3,2,2,6,12,2,14,14,5,8,15,15,0,0,1,2,1,2,2,3,5,1,1,30,35,0,1,3650,NaN,NaN,0
1,0,atv1ny22,0,NaN,0,2005,3,1,2,6,3,1,2,1,7,3,0,7,2,2,3,2,2,6,13,1,16,16,0,19,16,12,0,0,1,4,1,4,0,0,2,3,1,35,37,1,4,4150,NaN,NaN,0
1,0,atv1ny22,0,NaN,0,2005,3,1,2,6,3,1,2,1,7,3,0,7,2,2,3,2,2,6,14,2,15,15,6,21,15,15,0,0,1,3,1,3,3,3,0,0,0,37,37,4,4,4150,NaN,NaN,0
1,0,atv1ny22,0,NaN,0,2005,3,1,2,6,3,1,2,1,7,3,0,7,2,2,3,2,2,6,15,2,19,19,13,6,18,18,0,0,1,7,1,7,7,6,3,3,1,37,40,4,7,4750,NaN,NaN,0
1,0,79xm1f8d,1,NaN,0,2002,3,1,2,3,3,4,7,0,3,2,0,8,4,4,5,3,4,4,1,2,13,13,1,9,14,12,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,0
1,0,79xm1f8d,1,NaN,0,2002,3,1,2,3,3,4,7,0,3,2,0,8,4,4,5,3,4,4,2,1,15,15,0,14,15,12,0,0,1,3,1,3,0,0,1,0,1,0,1,0,0,100,NaN,NaN,0
1,0,79xm1f8d,1,NaN,0,2002,3,1,2,3,3,4,7,0,3,2,0,8,4,4,5,3,4,4,3,2,14,14,1,15,11,11,0,0,1,2,1,2,2,0,0,0,0,1,1,0,0,100,NaN,NaN,0
1,0,79xm1f8d,1,NaN,0,2002,3,1,2,3,3,4,7,0,3,2,0,8,4,4,5,3,4,4,4,2,11,11,0,18,11,11,0,0,0,-1,-1,-1,-1,0,2,0,1,1,3,0,0,200,NaN,NaN,0
1,0,79xm1f8d,1,NaN,0,2002,3,1,2,3,3,4,7,0,3,2,0,8,4,4,5,3,4,4,5,1,12,12,0,2,13,12,0,0,0,0,0,0,0,0,-1,0,1,3,2,0,0,200,NaN,NaN,0
